,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,valence,year
37924,0.0321,Childish Gambino,0.725,185062,0.601,1,0.0,1,0.0504,-9.03,1,Favorite Song,63,0.377,155.918,0.8109999999999999,2013
37926,0.00394,Panic! At The Disco,0.642,192053,0.873,0,0.0,2,0.175,-5.8210000000000015,1,Miss Jackson (feat. LOLO),66,0.0551,82.00200000000002,0.662,2013
37926,0.00394,LOLO,0.642,192053,0.873,0,0.0,2,0.175,-5.8210000000000015,1,Miss Jackson (feat. LOLO),66,0.0551,82.00200000000002,0.662,2013
37928,0.815,Kristen Bell,0.354,225080,0.411,0,1e-06,0,0.106,-6.018,1,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",66,0.0344,90.831,0.43,2013
37928,0.815,Idina Menzel,0.354,225080,0.411,0,1e-06,0,0.106,-6.018,1,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",66,0.0344,90.831,0.43,2013
37930,0.0594,JAY-Z,0.6759999999999999,338413,0.534,1,8.59e-06,2,0.256,-6.901,0,Holy Grail,63,0.0831,145.082,0.156,2013
37930,0.0594,Justin Timberlake,0.6759999999999999,338413,0.534,1,8.59e-06,2,0.256,-6.901,0,Holy Grail,63,0.0831,145.082,0.156,2013
37906,0.1669999999999999,Lorde,0.69,193059,0.578,0,0.0,6,0.305,-7.436,1,Team,71,0.0929,99.961,0.416,2013
37904,0.123,Arctic Monkeys,0.665,257563,0.542,0,0.00291,11,0.342,-8.323,0,Knee Socks,72,0.033,97.975,0.5870000000000001,2013
37874,0.0378,Daft Punk,0.81,369627,0.7929999999999999,0,1.82e-06,6,0.072,-9.404,0,Get Lucky (feat. Pharrell Williams & Nile Rodgers),71,0.0403,116.049,0.863,2013
37874,0.0378,Pharrell Williams,0.81,369627,0.7929999999999999,0,1.82e-06,6,0.072,-9.404,0,Get Lucky (feat. Pharrell Williams & Nile Rodgers),71,0.0403,116.049,0.863,2013
37874,0.0378,Nile Rodgers,0.81,369627,0.7929999999999999,0,1.82e-06,6,0.072,-9.404,0,Get Lucky (feat. Pharrell Williams & Nile Rodgers),71,0.0403,116.049,0.863,2013
37876,0.534,Lorde,0.511,258969,0.472,0,0.614,4,0.11,-9.277,1,Ribs,67,0.091,127.978,0.0399,2013
37878,0.0111,Avril Lavigne,0.482,214320,0.873,1,0.0,0,0.409,-3.145,1,Here's to Never Growing Up,69,0.0853,165.084,0.737,2013
37880,0.212,Lorde,0.794,201434,0.493,0,0.0133,5,0.13,-7.2570000000000014,1,The Love Club,67,0.0563,92.026,0.626,2013
37882,0.000332,Avenged Sevenfold,0.5760000000000001,323800,0.906,0,0.0614,2,0.0908,-7.677,1,Shepherd of Fire,68,0.0571,127.935,0.211,2013
37884,0.0157,Lana Del Rey,0.5720000000000001,214912,0.81,0,6.53e-06,1,0.13,-5.791,0,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,73,0.0558,126.052,0.11,2013
37884,0.0157,Cedric Gervais,0.5720000000000001,214912,0.81,0,6.53e-06,1,0.13,-5.791,0,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,73,0.0558,126.052,0.11,2013
37888,0.988,Winter Aid,0.521,313253,0.0889,0,0.182,4,0.0965,-19.457,1,The Wisp Sings,70,0.0507,115.43,0.0479,2013
37890,0.121,Lorde,0.674,190185,0.428,0,0.0,7,0.132,-9.504,1,Royals,72,0.122,84.87799999999999,0.337,2013
37892,0.0372,Echosmith,0.7190000000000001,237627,0.6709999999999999,0,8.21e-06,8,0.12,-6.279,1,Cool Kids,70,0.0336,130.02700000000002,0.7859999999999999,2013
37894,0.00952,Icona Pop,0.711,157153,0.906,1,1.64e-05,8,0.153,-2.6710000000000003,1,I Love It (feat. Charli XCX),66,0.0284,125.916,0.8240000000000001,2013
37894,0.00952,Charli XCX,0.711,157153,0.906,1,1.64e-05,8,0.153,-2.6710000000000003,1,I Love It (feat. Charli XCX),66,0.0284,125.916,0.8240000000000001,2013
37896,0.0416,Zendaya,0.688,209187,0.723,0,0.0002,6,0.302,-6.682,0,Replay,66,0.121,140.023,0.618,2013
37898,0.413,Little Big Town,0.721,212320,0.8190000000000001,0,0.0,9,0.196,-5.715,1,Pontoon,63,0.0269,96.02,0.867,2013
37900,0.0639,Chris Young,0.652,188707,0.8590000000000001,0,0.0,2,0.0777,-3.746,1,Aw Naw,64,0.0358,109.971,0.491,2013
37902,0.4639999999999999,Leona Lewis,0.638,239587,0.813,0,0.0,11,0.344,-3.849,1,One More Sleep,74,0.0362,112.986,0.754,2013
37886,0.887,Daughter,0.4,253013,0.525,0,0.00543,0,0.1169999999999999,-11.294,1,Youth,64,0.0435,146.977,0.408,2013
141571,0.0203,Katy Perry,0.69,204285,0.636,0,0.0,9,0.147,-6.028,0,This Is How We Do,61,0.0457,96.0,0.8,2013
38000,0.0292,Grouplove,0.4920000000000001,196027,0.779,0,0.0,3,0.129,-5.022,1,Raspberry,63,0.0498,104.966,0.445,2013
38002,0.581,Rainbow Kitten Surprise,0.5539999999999999,343485,0.337,1,0.0,1,0.0871,-10.189,1,First Class,63,0.0351,89.961,0.216,2013
141555,0.0917,The Killers,0.51,242507,0.802,0,0.0136,5,0.109,-4.9030000000000005,1,Shot At The Night,64,0.0561,185.927,0.24,2013
37998,0.1159999999999999,Rittz,0.7170000000000001,204270,0.604,1,9.68e-06,6,0.132,-6.602,1,Switch Lanes,62,0.109,67.029,0.7490000000000001,2013
37998,0.1159999999999999,Mike Posner,0.7170000000000001,204270,0.604,1,9.68e-06,6,0.132,-6.602,1,Switch Lanes,62,0.109,67.029,0.7490000000000001,2013
141575,0.944,Wolfgang Amadeus Mozart,0.162,169667,0.0898,0,0.917,2,0.187,-23.269,0,"Requiem, K. 626: Lacrimosa",62,0.0354,132.047,0.0413,2013
141575,0.944,Academy of Ancient Music,0.162,169667,0.0898,0,0.917,2,0.187,-23.269,0,"Requiem, K. 626: Lacrimosa",62,0.0354,132.047,0.0413,2013
141575,0.944,Stephen Cleobury,0.162,169667,0.0898,0,0.917,2,0.187,-23.269,0,"Requiem, K. 626: Lacrimosa",62,0.0354,132.047,0.0413,2013
141575,0.944,"Choir of King's College, Cambridge",0.162,169667,0.0898,0,0.917,2,0.187,-23.269,0,"Requiem, K. 626: Lacrimosa",62,0.0354,132.047,0.0413,2013
37996,0.36,Prince Royce,0.757,206933,0.711,0,0.0,1,0.121,-4.643,0,Darte un Beso,70,0.0349,139.96200000000002,0.8170000000000001,2013
37992,0.286,One Direction,0.515,188547,0.7140000000000001,0,0.0,0,0.118,-4.516,1,Half a Heart,70,0.0348,155.954,0.495,2013
37994,0.00107,M.I.A.,0.639,227520,0.912,0,0.0,1,0.0969999999999999,-2.6210000000000004,1,Bad Girls,68,0.0615,143.44799999999995,0.3429999999999999,2013
141553,0.0537,Arctic Monkeys,0.6609999999999999,191040,0.73,0,3.44e-05,6,0.14,-6.779,0,Stop The World I Wanna Get Off With You,62,0.0574,95.027,0.53,2013
38006,0.00212,Juicy J,0.871,278827,0.743,1,0.0,2,0.141,-5.442,1,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),62,0.2769999999999999,130.977,0.5760000000000001,2013
38006,0.00212,Lil Wayne,0.871,278827,0.743,1,0.0,2,0.141,-5.442,1,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),62,0.2769999999999999,130.977,0.5760000000000001,2013
38006,0.00212,2 Chainz,0.871,278827,0.743,1,0.0,2,0.141,-5.442,1,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),62,0.2769999999999999,130.977,0.5760000000000001,2013
38008,0.0557,What So Not,0.69,213340,0.857,0,0.11,10,0.0341,-5.613,1,High You Are,62,0.0405,136.99,0.409,2013
38008,0.0557,Branchez,0.69,213340,0.857,0,0.11,10,0.0341,-5.613,1,High You Are,62,0.0405,136.99,0.409,2013
38010,0.983,The Strokes,0.544,204773,0.241,0,0.774,4,0.1009999999999999,-14.779000000000002,0,"Call It Fate, Call It Karma",66,0.03,109.437,0.359,2013
38012,0.218,One Direction,0.645,200400,0.78,0,0.0,8,0.0919,-5.165,1,Right Now,71,0.0319,120.008,0.3720000000000001,2013
141549,0.514,Maribou State,0.569,304826,0.521,0,0.00469,10,0.0962,-10.183,0,Tongue,63,0.0839,115.055,0.143,2013
141549,0.514,Holly Walker,0.569,304826,0.521,0,0.00469,10,0.0962,-10.183,0,Tongue,63,0.0839,115.055,0.143,2013
141545,0.7829999999999999,Banda El Recodo,0.649,200840,0.542,0,9.92e-06,2,0.0674,-3.4930000000000003,1,Entonces Que Somos,62,0.0267,111.946,0.795,2013
141543,0.36,Jose Luis Reyes,0.645,282827,0.607,0,0.0,7,0.111,-6.556,1,Esta Cayendo,60,0.0313,130.012,0.484,2013
141535,0.0002,KANA-BOON,0.471,262693,0.77,0,0.00308,6,0.0974,-3.783,0,ないものねだり,60,0.102,174.85,0.529,2013
38004,0.025,Backstreet Boys,0.735,224960,0.873,0,3.27e-06,10,0.265,-3.4930000000000003,0,Everybody (Backstreet's Back) - Radio Edit,61,0.0402,108.021,0.586,2013
141695,0.0848,Yung Lean,0.601,154000,0.7120000000000001,0,0.0,1,0.479,-9.433,1,Ginseng Strip 2002,60,0.0431,114.998,0.386,2013
37986,0.0369,Thomas Rhett,0.545,225067,0.818,0,0.0,9,0.1009999999999999,-6.38,1,Make Me Wanna,61,0.0541,109.019,0.679,2013
37984,0.0521,2 Chainz,0.5539999999999999,227893,0.899,0,0.0,8,0.0568,-4.573,1,We Own It (Fast & Furious),61,0.408,171.96599999999995,0.552,2013
37984,0.0521,Wiz Khalifa,0.5539999999999999,227893,0.899,0,0.0,8,0.0568,-4.573,1,We Own It (Fast & Furious),61,0.408,171.96599999999995,0.552,2013
37988,0.623,Mac Miller,0.645,259144,0.6579999999999999,1,2.02e-05,1,0.107,-6.625,1,Objects in the Mirror,63,0.0532,77.021,0.19,2013
141609,0.000111,The Killers,0.547,262000,0.778,0,0.0136,1,0.138,-4.529,1,Just Another Girl,64,0.0276,136.98,0.16,2013
141605,0.867,Gustavo Santaolalla,0.574,183533,0.4679999999999999,0,0.928,4,0.098,-12.392,0,The Last of Us,61,0.0305,154.626,0.352,2013
37990,0.0715,A$AP Ferg,0.8690000000000001,275867,0.7120000000000001,1,0.0,9,0.272,-6.136,1,Shabba (feat. A$AP Rocky),64,0.103,120.0,0.435,2013
37990,0.0715,A$AP Rocky,0.8690000000000001,275867,0.7120000000000001,1,0.0,9,0.272,-6.136,1,Shabba (feat. A$AP Rocky),64,0.103,120.0,0.435,2013
141603,0.337,Illijah,0.461,186070,0.599,0,0.0,8,0.65,-8.783,1,On My Way,63,0.231,64.502,0.741,2013
141619,0.758,Aaron Krause,0.325,223893,0.201,0,0.0,6,0.0977,-11.595,0,Every Breath You Take (feat. Liza Anne),66,0.0282,81.869,0.172,2013
141619,0.758,Liza Anne,0.325,223893,0.201,0,0.0,6,0.0977,-11.595,0,Every Breath You Take (feat. Liza Anne),66,0.0282,81.869,0.172,2013
141635,0.00715,Capital Cities,0.76,223187,0.579,0,0.000679,5,0.0304,-5.079,0,Kangaroo Court,64,0.0388,99.979,0.975,2013
141629,0.1969999999999999,Prince Royce,0.7859999999999999,219053,0.648,0,0.0,7,0.0953,-6.195,0,Te Robaré,61,0.0389,127.953,0.8909999999999999,2013
141627,0.384,Rhye,0.6559999999999999,224680,0.621,0,0.695,5,0.177,-12.765999999999998,1,The Fall,63,0.0387,105.012,0.7759999999999999,2013
141623,0.0389,BTS,0.594,209752,0.914,0,0.0,11,0.457,-3.764,0,N.O,61,0.1669999999999999,146.885,0.5710000000000001,2013
125251,0.987,Justin Bieber,0.546,199800,0.155,0,6.02e-05,0,0.18,-14.378,1,Nothing Like Us,65,0.0428,72.331,0.512,2013
18636,0.00502,Sara Bareilles,0.551,220573,0.836,0,2.1e-05,10,0.0425,-3.838,0,Brave,71,0.0524,185.063,0.758,2013
18638,0.00155,Panic! At The Disco,0.5720000000000001,187187,0.912,0,1.2e-06,7,0.102,-4.875,1,This Is Gospel,69,0.0707,156.07299999999995,0.606,2013
125239,0.00395,Our Last Night,0.376,229250,0.877,0,4.26e-05,7,0.16,-4.007,1,Sunrise,60,0.0554,74.954,0.168,2013
18634,0.0379,Randy Houser,0.6779999999999999,185907,0.8390000000000001,0,0.0,7,0.0742,-3.617,1,How Country Feels,67,0.0394,104.952,0.772,2013
125279,0.0838,The Clash,0.742,188240,0.8440000000000001,0,0.0,2,0.418,-6.441,1,Should I Stay or Should I Go - Remastered,65,0.111,113.371,0.85,2013
18630,0.0862,Kikuo,0.605,252000,0.8420000000000001,0,3.08e-06,8,0.106,-4.747,1,愛して 愛して 愛して,71,0.0509,115.008,0.35,2013
125273,0.913,Bahamas,0.6679999999999999,199427,0.214,0,0.0157,0,0.122,-14.983,1,Don't You Want Me,60,0.0437,111.2,0.348,2013
125273,0.913,The Weather Station,0.6679999999999999,199427,0.214,0,0.0157,0,0.122,-14.983,1,Don't You Want Me,60,0.0437,111.2,0.348,2013
125263,0.371,Duelo,0.655,192760,0.579,0,0.0,1,0.1669999999999999,-9.298,1,Puño De Diamantes,64,0.105,157.976,0.674,2013
18632,0.755,SALES,0.924,179125,0.386,0,0.00253,9,0.118,-8.183,1,Renee,72,0.0548,108.957,0.424,2013
18640,0.0426,Daft Punk,0.794,248413,0.8109999999999999,0,1.07e-06,6,0.1009999999999999,-8.966000000000003,0,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,77,0.038,116.047,0.862,2013
18640,0.0426,Pharrell Williams,0.794,248413,0.8109999999999999,0,1.07e-06,6,0.1009999999999999,-8.966000000000003,0,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,77,0.038,116.047,0.862,2013
18640,0.0426,Nile Rodgers,0.794,248413,0.8109999999999999,0,1.07e-06,6,0.1009999999999999,-8.966000000000003,0,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,77,0.038,116.047,0.862,2013
125193,0.0293,will.i.am,0.8590000000000001,253547,0.5329999999999999,1,0.0,6,0.138,-8.59,0,Feelin' Myself,63,0.156,96.453,0.514,2013
125193,0.0293,Miley Cyrus,0.8590000000000001,253547,0.5329999999999999,1,0.0,6,0.138,-8.59,0,Feelin' Myself,63,0.156,96.453,0.514,2013
125193,0.0293,French Montana,0.8590000000000001,253547,0.5329999999999999,1,0.0,6,0.138,-8.59,0,Feelin' Myself,63,0.156,96.453,0.514,2013
125193,0.0293,Wiz Khalifa,0.8590000000000001,253547,0.5329999999999999,1,0.0,6,0.138,-8.59,0,Feelin' Myself,63,0.156,96.453,0.514,2013
125193,0.0293,Mustard,0.8590000000000001,253547,0.5329999999999999,1,0.0,6,0.138,-8.59,0,Feelin' Myself,63,0.156,96.453,0.514,2013
125189,0.961,Kodaline,0.3979999999999999,241640,0.151,0,0.0443,4,0.0923,-14.402,1,Love Like This - Acoustic,61,0.0342,107.068,0.0749,2013
125187,0.989,The Piano Guys,0.23,275973,0.217,0,0.892,10,0.0844,-13.464,1,A Thousand Years,62,0.0386,157.084,0.156,2013
125185,0.0667,Parra for Cuva,0.8009999999999999,195210,0.6409999999999999,0,0.0244,11,0.172,-8.584,1,Wicked Games (feat. Anna Naklab) - Radio Edit,64,0.0455,124.979,0.701,2013
125185,0.0667,Anna Naklab,0.8009999999999999,195210,0.6409999999999999,0,0.0244,11,0.172,-8.584,1,Wicked Games (feat. Anna Naklab) - Radio Edit,64,0.0455,124.979,0.701,2013
125183,0.00286,Daft Punk,0.7879999999999999,275387,0.616,0,0.5489999999999999,9,0.0952,-10.671,0,Give Life Back to Music,62,0.0337,119.037,0.696,2013
125179,0.379,Intocable,0.779,272227,0.619,0,0.0,9,0.182,-5.285,1,Te Amo (Para Siempre),60,0.0348,120.012,0.92,2013
125173,0.049,RÜFÜS DU SOL,0.6859999999999999,275493,0.7120000000000001,0,0.0042,5,0.368,-7.58,0,Sundream,61,0.0383,121.966,0.247,2013
125203,0.769,Daniela Andrade,0.627,173154,0.233,0,0.0,2,0.123,-10.455,1,Santa Baby,60,0.0499,95.161,0.28,2013
125229,0.0423,Fall Out Boy,0.508,244720,0.907,0,6.829999999999999e-05,6,0.221,-3.443,0,Just One Yesterday,60,0.0565,104.997,0.5870000000000001,2013
125229,0.0423,Foxes,0.508,244720,0.907,0,6.829999999999999e-05,6,0.221,-3.443,0,Just One Yesterday,60,0.0565,104.997,0.5870000000000001,2013
125225,0.00743,PAW Patrol,0.809,99176,0.785,0,0.00679,6,0.357,-8.025,0,PAW Patrol Pup Pup Boogie,62,0.0373,120.04,0.946,2013
18642,0.0157,LiSA,0.447,248947,0.983,0,0.0,5,0.276,-2.281,1,crossing field,72,0.268,179.072,0.317,2013
125235,0.0018399999999999,Avril Lavigne,0.753,196253,0.79,0,9.69e-05,6,0.648,-6.783,0,Hello Kitty,60,0.0861,127.991,0.588,2013
125217,0.145,EXO,0.6809999999999999,207053,0.8140000000000001,0,0.0,11,0.556,-2.83,0,Growl,64,0.0603,89.99,0.8759999999999999,2013
18644,0.1669999999999999,Lorde,0.69,193059,0.578,0,0.0,6,0.305,-7.436,1,Team,74,0.0929,99.961,0.416,2013
18628,0.85,Kristen Bell,0.306,206507,0.121,0,0.000176,0,0.257,-15.550999999999998,0,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",70,0.0554,174.053,0.166,2013
18628,0.85,Agatha Lee Monn,0.306,206507,0.121,0,0.000176,0,0.257,-15.550999999999998,0,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",70,0.0554,174.053,0.166,2013
18628,0.85,Katie Lopez,0.306,206507,0.121,0,0.000176,0,0.257,-15.550999999999998,0,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",70,0.0554,174.053,0.166,2013
18596,0.00223,Kid Cudi,0.654,228027,0.95,1,0.0,1,0.406,-3.1630000000000003,1,Just What I Am,68,0.1369999999999999,140.009,0.351,2013
18596,0.00223,King Chip,0.654,228027,0.95,1,0.0,1,0.406,-3.1630000000000003,1,Just What I Am,68,0.1369999999999999,140.009,0.351,2013
18598,0.8390000000000001,Mitski,0.5529999999999999,114277,0.545,0,0.0,0,0.061,-8.299,1,Strawberry Blond,69,0.0867,77.332,0.943,2013
18600,0.435,J. Cole,0.606,278573,0.784,1,0.0,7,0.6890000000000001,-6.2929999999999975,1,Crooked Smile (feat. TLC),68,0.268,80.985,0.48,2013
18600,0.435,TLC,0.606,278573,0.784,1,0.0,7,0.6890000000000001,-6.2929999999999975,1,Crooked Smile (feat. TLC),68,0.268,80.985,0.48,2013
18602,0.407,Miley Cyrus,0.53,221360,0.422,0,0.0,5,0.107,-6.2620000000000005,1,Wrecking Ball,76,0.0342,119.964,0.349,2013
18604,0.0256,Phillip Phillips,0.606,210173,0.826,0,1.56e-05,0,0.1169999999999999,-6.04,1,Home,67,0.0307,121.04,0.322,2013
18594,0.0246,A$AP Ferg,0.841,283693,0.733,1,0.0,1,0.174,-5.077,1,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",70,0.142,130.009,0.284,2013
18594,0.0246,A$AP Rocky,0.841,283693,0.733,1,0.0,1,0.174,-5.077,1,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",70,0.142,130.009,0.284,2013
18594,0.0246,French Montana,0.841,283693,0.733,1,0.0,1,0.174,-5.077,1,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",70,0.142,130.009,0.284,2013
18594,0.0246,Trinidad James,0.841,283693,0.733,1,0.0,1,0.174,-5.077,1,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",70,0.142,130.009,0.284,2013
18594,0.0246,ScHoolboy Q,0.841,283693,0.733,1,0.0,1,0.174,-5.077,1,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",70,0.142,130.009,0.284,2013
18574,0.132,B.o.B,0.919,220240,0.506,1,0.0,1,0.0771,-7.14,1,HeadBand (feat. 2 Chainz),69,0.304,97.465,0.273,2013
18574,0.132,2 Chainz,0.919,220240,0.506,1,0.0,1,0.0771,-7.14,1,HeadBand (feat. 2 Chainz),69,0.304,97.465,0.273,2013
18576,0.016,Sevyn Streeter,0.657,281080,0.574,0,8.1e-05,1,0.172,-9.484,0,It Won't Stop (feat. Chris Brown) - EP Version,72,0.0407,119.992,0.211,2013
18576,0.016,Chris Brown,0.657,281080,0.574,0,8.1e-05,1,0.172,-9.484,0,It Won't Stop (feat. Chris Brown) - EP Version,72,0.0407,119.992,0.211,2013
18578,0.0227,One Direction,0.652,200107,0.877,0,0.0,1,0.0789,-2.986,1,Best Song Ever,76,0.0465,118.491,0.486,2013
18606,0.262,Kristen Bell,0.737,124733,0.637,0,0.0,6,0.319,-6.308,0,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",70,0.0735,100.033,0.537,2013
18606,0.262,Santino Fontana,0.737,124733,0.637,0,0.0,6,0.319,-6.308,0,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",70,0.0735,100.033,0.537,2013
18580,0.418,Kacey Musgraves,0.4479999999999999,199640,0.649,0,0.0,5,0.0976,-5.925,1,Follow Your Arrow,68,0.0434,195.925,0.575,2013
18582,0.0705,Drake,0.67,270867,0.515,1,0.0,1,0.25,-6.977,1,All Me,66,0.397,122.006,0.422,2013
18582,0.0705,2 Chainz,0.67,270867,0.515,1,0.0,1,0.25,-6.977,1,All Me,66,0.397,122.006,0.422,2013
18582,0.0705,Big Sean,0.67,270867,0.515,1,0.0,1,0.25,-6.977,1,All Me,66,0.397,122.006,0.422,2013
18584,0.474,Ed Sheeran,0.7809999999999999,281560,0.445,0,0.0,2,0.184,-6.061,1,Thinking out Loud,67,0.0295,78.998,0.591,2013
18586,0.622,Current Joys,0.7759999999999999,194733,0.625,0,0.8959999999999999,6,0.086,-12.561,1,Blondie,70,0.0396,122.072,0.865,2013
18588,0.0265,Cage The Elephant,0.44,229347,0.777,0,1.01e-06,1,0.151,-1.786,0,Come a Little Closer,67,0.0327,148.02700000000004,0.306,2013
18590,0.737,Drake,0.5589999999999999,275227,0.716,1,0.0,11,0.252,-3.964,0,0 To 100 / The Catch Up,71,0.39,176.618,0.504,2013
18592,0.0603,Anarbor,0.7240000000000001,157360,0.8540000000000001,0,0.0,11,0.0805,-2.779,1,18,70,0.0997,98.056,0.88,2013
18608,0.098,Twenty One Pilots,0.7659999999999999,267720,0.519,0,0.0,9,0.0855,-7.355,0,Car Radio,72,0.0366,129.972,0.612,2013
18624,0.555,Jason Derulo,0.635,217419,0.691,0,0.0,0,0.0969999999999999,-4.862,1,Trumpets,65,0.258,82.14200000000002,0.638,2013
18622,0.00314,Katy Perry,0.645,215672,0.585,0,0.0,6,0.165,-6.122000000000001,1,Dark Horse,75,0.0513,131.931,0.353,2013
18622,0.00314,Juicy J,0.645,215672,0.585,0,0.0,6,0.165,-6.122000000000001,1,Dark Horse,75,0.0513,131.931,0.353,2013
18620,0.2,"Tyler, The Creator",0.36,319253,0.716,1,0.0,7,0.581,-6.181,1,IFHY (feat. Pharrell),68,0.34,86.001,0.2739999999999999,2013
18620,0.2,Pharrell Williams,0.36,319253,0.716,1,0.0,7,0.581,-6.181,1,IFHY (feat. Pharrell),68,0.34,86.001,0.2739999999999999,2013
18618,0.00685,Five Finger Death Punch,0.482,271000,0.926,0,0.0,4,0.288,-5.122999999999998,0,Wrong Side of Heaven,66,0.0666,150.014,0.529,2013
18610,0.607,Ed Sheeran,0.614,258987,0.379,0,0.0004639999999999,4,0.0986,-10.48,1,Photograph,67,0.0476,107.989,0.201,2013
18612,0.345,Marc Anthony,0.6559999999999999,252347,0.877,0,0.0,0,0.349,-3.2310000000000003,0,Vivir Mi Vida,75,0.0342,105.018,0.894,2013
18614,0.141,James Arthur,0.376,209440,0.696,0,0.0,0,0.11,-4.785,0,Impossible,78,0.0949,169.515,0.303,2013
18616,0.15,Tmsoft’s White Noise Sleep Sounds,0.0,589972,2.03e-05,0,0.204,4,0.1119999999999999,-25.402,1,Box Fan Sound,67,0.0,0.0,0.0,2013
18626,0.0959,Cassadee Pope,0.465,215640,0.772,0,1.04e-05,5,0.1669999999999999,-3.932,0,Wasting All These Tears,65,0.0378,155.83,0.257,2013
18646,0.0309,Avicii,0.545,255093,0.78,0,4.64e-05,7,0.0828,-4.867,0,Hey Brother,76,0.0436,125.014,0.4579999999999999,2013
18656,0.123,Demi Lovato,0.706,201600,0.728,0,0.0,7,0.185,-3.602,1,Really Don't Care,70,0.0852,121.017,0.851,2013
18656,0.123,Cher Lloyd,0.706,201600,0.728,0,0.0,7,0.185,-3.602,1,Really Don't Care,70,0.0852,121.017,0.851,2013
18650,0.0319,Drake,0.7929999999999999,174133,0.524,1,0.0,8,0.156,-7.827000000000001,1,Started From the Bottom,65,0.156,86.325,0.579,2013
18654,0.0033399999999999,Robin Thicke,0.853,263827,0.599,0,7.93e-06,7,0.0759,-4.756,1,Blurred Lines,74,0.0411,119.993,0.843,2013
18654,0.0033399999999999,T.I.,0.853,263827,0.599,0,7.93e-06,7,0.0759,-4.756,1,Blurred Lines,74,0.0411,119.993,0.843,2013
18654,0.0033399999999999,Pharrell Williams,0.853,263827,0.599,0,7.93e-06,7,0.0759,-4.756,1,Blurred Lines,74,0.0411,119.993,0.843,2013
125153,0.485,Traviezoz de la Zierra,0.6809999999999999,241280,0.565,0,0.0,2,0.1689999999999999,-7.309,1,Un Minuto,61,0.0362,122.637,0.879,2013
125097,0.294,Ariana Grande,0.645,227027,0.878,0,0.0,5,0.076,-3.208,0,The Way,68,0.113,82.324,0.862,2013
125097,0.294,Mac Miller,0.645,227027,0.878,0,0.0,5,0.076,-3.208,0,The Way,68,0.113,82.324,0.862,2013
18652,0.0525,Eminem,0.7809999999999999,250189,0.853,1,0.0,1,0.12,-3.68,0,The Monster,74,0.0715,110.049,0.624,2013
18652,0.0525,Rihanna,0.7809999999999999,250189,0.853,1,0.0,1,0.12,-3.68,0,The Monster,74,0.0715,110.049,0.624,2013
125109,0.0616,Eminem,0.685,265025,0.815,1,0.0,11,0.154,-4.494,0,Beautiful Pain,63,0.4589999999999999,165.36900000000003,0.4,2013
125109,0.0616,Sia,0.685,265025,0.815,1,0.0,11,0.154,-4.494,0,Beautiful Pain,63,0.4589999999999999,165.36900000000003,0.4,2013
18660,0.00912,The Beach Boys,0.6829999999999999,217787,0.575,0,0.0,0,0.125,-11.857,1,Kokomo,65,0.0361,115.579,0.935,2013
18658,0.251,Blake Shelton,0.611,288760,0.688,0,2.35e-06,2,0.248,-6.369,1,Boys 'Round Here (feat. Pistol Annies & Friends),66,0.0529,169.895,0.649,2013
18658,0.251,Pistol Annies,0.611,288760,0.688,0,2.35e-06,2,0.248,-6.369,1,Boys 'Round Here (feat. Pistol Annies & Friends),66,0.0529,169.895,0.649,2013
125117,0.74,La Arrolladora Banda El Limón De Rene Camacho,0.632,187640,0.479,0,0.0,8,0.105,-5.577000000000001,1,Mi Segunda Vida,65,0.0283,114.04,0.498,2013
18648,0.0271,Fall Out Boy,0.5579999999999999,186827,0.924,0,3.32e-06,9,0.537,-4.341,0,My Songs Know What You Did In The Dark (Light Em Up),66,0.064,151.99,0.5670000000000001,2013
125147,0.0031899999999999,Kings of Leon,0.436,230227,0.871,0,0.000473,9,0.114,-4.4460000000000015,1,Supersoaker,62,0.0384,138.743,0.71,2013
125101,0.00403,Pentatonix,0.7170000000000001,248560,0.621,0,0.0,11,0.144,-7.587999999999999,0,Daft Punk,60,0.0605,133.014,0.72,2013
